Japan, Death Rates (period 1x1)     Last modified:2018-07-25, ver.001_22 JMD(NIPSSR)

   Year      Age       Female       Male         Total
   2015       64   0.004262     0.010456     0.007296
   2015       65   0.004541     0.010971     0.007676
   2015       66   0.004953     0.012188     0.008460
   2015       67   0.005589     0.013823     0.009575
   2015       68   0.006170     0.015220     0.010533
   2015       69   0.006239     0.014926     0.010384
   2015       70   0.007200     0.018021     0.012303
   2015       71   0.008229     0.019648     0.013579
   2015       72   0.008794     0.020540     0.014267
   2015       73   0.009969     0.023646     0.016292
   2015       74   0.010732     0.024626     0.017104
   2015       75   0.012190     0.027412     0.019110
   2015       76   0.013374     0.029929     0.020822
   2015       77   0.016035     0.035333     0.024591
   2015       78   0.017836     0.037926     0.026600
   2015       79   0.021110     0.044427     0.031120
   2015       80   0.023580     0.049746     0.034561
   2015       81   0.027703     0.056644     0.039541
   2015       82   0.032089     0.063960     0.044841
   2015       83   0.036258     0.072749     0.050462
   2015       84   0.043559     0.083412     0.058596
   2015       85   0.049516     0.092337     0.065062
   2015       86   0.056958     0.106925     0.074352
   2015       87   0.065221     0.117766     0.082817
   2015       88   0.078487     0.134007     0.096417
   2015       89   0.091102     0.147672     0.108443
   2015       90   0.104430     0.168863     0.122726
   2015       91   0.119996     0.185510     0.136894
   2015       92   0.133451     0.207771     0.150565
   2015       93   0.155101     0.231311     0.171123
   2015       94   0.173709     0.252328     0.189253
   2015       95   0.203609     0.288165     0.219627
   2015       96   0.219717     0.293627     0.232972
   2015       97   0.252372     0.322581     0.264168
   2015       98   0.274499     0.367105     0.289231
   2015       99   0.307336     0.390274     0.319661
   2015      100   0.335698     0.418255     0.347302
   2015      101   0.377629     0.468060     0.389472
   2015      102   0.407518     0.487298     0.417138
   2015      103   0.421796     0.539947     0.434915
   2015      104   0.467436     0.653047     0.486500
   2015      105   0.504502     0.655137     0.519325
   2015      106   0.556621     0.628880     0.563116
   2015      107   0.571948     0.474745     0.564032
   2015      108   0.557899     0.452967     0.548279
   2015      109   0.550785     0.869145     0.571723
   2015      110+  0.829194     0.784314     0.826767
   2016        0   0.002028     0.001995     0.002011
   2016        1   0.000313     0.000340     0.000326
   2016        2   0.000174     0.000178     0.000176
   2016        3   0.000098     0.000133     0.000116
   2016        4   0.000087     0.000095     0.000091
   2016        5   0.000084     0.000101     0.000092
   2016        6   0.000079     0.000111     0.000095
   2016        7   0.000054     0.000072     0.000064
   2016        8   0.000054     0.000079     0.000067
   2016        9   0.000046     0.000064     0.000056
   2016       10   0.000070     0.000067     0.000068
   2016       11   0.000071     0.000081     0.000076
   2016       12   0.000067     0.000075     0.000071
   2016       13   0.000077     0.000087     0.000082
   2016       14   0.000063     0.000140     0.000102
   2016       15   0.000084     0.000167     0.000127
   2016       16   0.000132     0.000213     0.000173
   2016       17   0.000126     0.000257     0.000193
   2016       18   0.000126     0.000302     0.000217
   2016       19   0.000135     0.000389     0.000266
   2016       20   0.000156     0.000401     0.000282
   2016       21   0.000195     0.000564     0.000384
   2016       22   0.000219     0.000499     0.000363
   2016       23   0.000246     0.000466     0.000359
   2016       24   0.000252     0.000505     0.000381
   2016       25   0.000268     0.000569     0.000422
   2016       26   0.000244     0.000504     0.000376
   2016       27   0.000245     0.000522     0.000386
   2016       28   0.000253     0.000565     0.000412
   2016       29   0.000258     0.000560     0.000412
   2016       30   0.000295     0.000590     0.000445
   2016       31   0.000296     0.000567     0.000434
   2016       32   0.000306     0.000607     0.000459
   2016       33   0.000337     0.000650     0.000496
   2016       34   0.000384     0.000674     0.000532
   2016       35   0.000414     0.000695     0.000557
   2016       36   0.000449     0.000744     0.000599
   2016       37   0.000496     0.000835     0.000669
   2016       38   0.000514     0.000833     0.000676
   2016       39   0.000542     0.000900     0.000724
   2016       40   0.000553     0.000959     0.000759
   2016       41   0.000691     0.001102     0.000900
   2016       42   0.000773     0.001188     0.000984
   2016       43   0.000754     0.001333     0.001048
   2016       44   0.000851     0.001389     0.001124
   2016       45   0.000923     0.001557     0.001245
   2016       46   0.001040     0.001827     0.001439
   2016       47   0.001123     0.001930     0.001532
   2016       48   0.001247     0.002137     0.001697
   2016       49   0.001418     0.002444     0.001937
   2016       50   0.001515     0.002741     0.002134
   2016       51   0.001645     0.002756     0.002204
   2016       52   0.001732     0.003112     0.002427
   2016       53   0.001984     0.003534     0.002764
   2016       54   0.002039     0.003708     0.002877
   2016       55   0.002060     0.004131     0.003097
   2016       56   0.002270     0.004620     0.003444
   2016       57   0.002497     0.005102     0.003797
   2016       58   0.002619     0.005546     0.004075
   2016       59   0.002921     0.006212     0.004556
   2016       60   0.003024     0.006774     0.004885
   2016       61   0.003291     0.007285     0.005271
   2016       62   0.003504     0.007999     0.005721
   2016       63   0.003795     0.009096     0.006395
   2016       64   0.004032     0.010016     0.006957
   2016       65   0.004659     0.011002     0.007756
   2016       66   0.004826     0.011956     0.008291
   2016       67   0.005313     0.013089     0.009069
   2016       68   0.006034     0.014721     0.010223
   2016       69   0.006642     0.016434     0.011342
   2016       70   0.006715     0.015915     0.011082
   2016       71   0.007977     0.019092     0.013189
   2016       72   0.008648     0.021104     0.014448
   2016       73   0.009376     0.021692     0.015076
   2016       74   0.010893     0.025336     0.017521
   2016       75   0.012046     0.027042     0.018869
   2016       76   0.013317     0.030446     0.021037
   2016       77   0.015200     0.033092     0.023171
   2016       78   0.018058     0.038489     0.027019
   2016       79   0.019901     0.042100     0.029468
   2016       80   0.023770     0.049029     0.034464
   2016       81   0.026900     0.054359     0.038243
   2016       82   0.030519     0.062543     0.043383
   2016       83   0.036481     0.071353     0.050151
   2016       84   0.041305     0.079738     0.055926
   2016       85   0.049316     0.092351     0.065133
   2016       86   0.055269     0.102857     0.072042
   2016       87   0.064220     0.117536     0.082163
   2016       88   0.073374     0.129436     0.091466
   2016       89   0.088211     0.146586     0.106361
   2016       90   0.104190     0.167824     0.122893
   2016       91   0.118409     0.182476     0.135797
   2016       92   0.134706     0.205381     0.152055
   2016       93   0.152820     0.227890     0.169134
   2016       94   0.173832     0.247965     0.188525
   2016       95   0.196272     0.278382     0.211503
   2016       96   0.222528     0.310898     0.238210
   2016       97   0.236080     0.323447     0.250747
   2016       98   0.269514     0.357455     0.283307
   2016       99   0.302126     0.391426     0.315271
   2016      100   0.335239     0.438376     0.349503
   2016      101   0.369954     0.465212     0.382286
   2016      102   0.396428     0.510273     0.410128
   2016      103   0.433735     0.542149     0.445668
   2016      104   0.473475     0.550563     0.481156
   2016      105   0.487592     0.669819     0.504316
   2016      106   0.529461     0.715816     0.545618
   2016      107   0.609467     0.520147     0.602271
   2016      108   0.596024     0.874743     0.620184
